Num_Acc,an,mois,jour,dep,lat,long,indemne,blesse,hospitalise,decede,total
201000017441,10,1,30,340,43.59011,3.80099,0,0,1,0,1
201000017442,10,2,3,340,43.59005,3.80087,2,0,1,0,3
201000017443,10,2,14,340,43.58807,3.80886,0,0,2,0,2
201000017444,10,2,25,340,43.61416,3.81558,1,0,1,0,2
201000017445,10,3,12,340,43.63475,3.71779,1,0,2,0,3
201000017446,10,3,27,340,43.589,3.762,2,3,0,0,5
201000017447,10,3,27,340,43.5861,3.7641,1,0,1,1,3
201000017448,10,4,5,340,43.57809,3.7604,0,3,0,0,3
201000017449,10,4,13,340,43.61287,3.80926,1,0,1,0,2
201000017450,10,5,12,340,43.61408,3.78523,1,1,0,0,2
201000017451,10,6,17,340,43.614,3.802,0,0,1,0,1
201000017452,10,7,6,340,43.66884,3.69361,0,0,0,1,1
201000017453,10,7,9,340,43.62671,3.79876,1,0,1,0,2
201000017454,10,8,27,340,43.618,3.811,1,0,1,0,2
201000017455,10,10,28,340,43.57963,3.79244,0,2,0,0,2
201000017456,10,11,22,340,43.586,3.757,1,0,1,0,2
201000017905,10,1,4,340,43.6852,4.04964,1,2,0,0,3
201000017915,10,5,5,340,43.6169,3.94776,0,1,0,0,1
201000017916,10,5,10,340,43.65368,3.99147,4,1,1,0,6
201000017924,10,8,15,340,43.69643,4.09105,0,1,1,0,2
201000017928,10,8,27,340,43.71493,4.13441,3,3,0,0,6
201000017930,10,9,9,340,43.70659,4.1215,1,0,0,1,2
201000017933,10,10,4,340,43.65449,3.99284,5,0,2,0,7
201000017936,10,10,31,340,43.65486,3.99344,4,0,1,0,5
201000017945,10,2,21,340,43.277,3.182,9,0,1,0,10
201000017954,10,8,2,340,43.27879,3.18465,7,0,5,4,16
201000018156,10,3,4,340,43.45212,3.5993,4,0,1,0,5
201000018157,10,5,12,340,43.58493,3.89061,0,2,0,0,2
201000018158,10,8,2,340,43.5817,3.88615,7,0,1,0,8
201000018159,10,8,28,340,43.35794,3.34098,1,1,0,1,3
201000018161,10,10,23,340,43.5798,3.88351,0,0,1,0,1
201000018162,10,11,7,340,43.34,3.291,3,1,1,0,5
201000018163,10,11,25,340,43.311,3.238,2,0,2,0,4
201000018164,10,11,27,340,43.579,3.879,2,0,0,1,3
201000018767,10,1,30,340,43.68821,3.82398,1,1,0,0,2
201000018768,10,2,2,340,43.64132,3.72519,1,0,1,0,2
201000018770,10,5,4,340,43.67298,3.82232,1,1,0,0,2
201000018771,10,5,21,340,43.68637,3.80603,1,1,0,0,2
201000018772,10,8,25,340,43.64829,3.84207,1,0,1,0,2
201000018773,10,8,30,340,43.71476,3.79461,0,1,0,0,1
201000018774,10,9,14,340,43.71318,3.79577,3,0,0,2,5
201000018775,10,10,5,340,43.70485,3.84281,0,1,1,0,2
201000018776,10,10,11,340,43.70496,3.84254,0,1,1,0,2
201000018777,10,11,9,340,43.674,3.8,1,0,1,0,2
201000018778,10,11,21,340,43.697,3.802,1,0,1,0,2
201000018779,10,12,27,340,43.717,3.798,1,1,0,2,4
201000018869,10,5,16,340,43.50764,3.79586,3,0,3,0,6
201000018871,10,10,17,340,43.53774,3.82297,2,0,0,1,3
201000023590,10,1,27,340,43.54895,3.98312,0,1,1,0,2
201000023591,10,3,4,340,43.5317,3.94375,1,1,0,0,2
201000023592,10,4,28,340,43.54882,3.97963,2,1,1,0,4
201000023594,10,6,18,340,43.544,3.953,1,2,0,0,3
201000023595,10,7,11,340,43.53698,3.94848,2,0,1,1,4
201000023754,10,1,5,340,43.66437,3.86635,0,1,0,1,2
201000023755,10,1,21,340,43.661,3.887,1,0,1,0,2
201000023756,10,1,24,340,43.67862,3.92005,0,0,0,1,1
201000023757,10,1,28,340,43.69822,3.86973,1,0,1,0,2
201000023758,10,3,4,340,43.6446,3.89809,0,0,1,0,1
201000023759,10,3,6,340,43.67649,3.90158,1,0,2,0,3
201000023760,10,3,6,340,43.66037,3.90473,1,0,1,0,2
201000023761,10,3,31,340,43.69042,3.86274,1,0,1,0,2
201000023762,10,4,14,340,43.64732,3.88712,1,1,0,0,2
201000023763,10,5,1,340,43.67837,3.86683,0,1,1,0,2
201000023764,10,6,3,340,43.65158,3.89753,3,0,0,1,4
201000023765,10,6,8,340,43.687,3.924,0,1,0,0,1
201000023766,10,6,24,340,43.7211,3.86894,0,0,0,1,1
201000023767,10,8,21,340,43.66583,3.90603,0,1,1,0,2
201000023769,10,11,15,340,43.659,3.865,1,0,1,0,2
201000023770,10,11,22,340,43.664,3.902,1,0,1,0,2
201000024578,10,3,6,340,43.54043,3.76417,2,3,2,0,7
201000024579,10,6,16,340,43.597,3.827,1,0,1,0,2
201000024580,10,8,23,340,43.57217,3.77341,1,0,1,0,2
201000024581,10,9,5,340,43.55932,3.76825,0,2,1,0,3
201000024582,10,10,8,340,43.55755,3.79492,0,1,1,0,2
201000024877,10,2,24,340,43.44762,3.42614,0,0,1,0,1
201000024878,10,4,3,340,43.62542,3.65182,1,0,0,1,2
201000024881,10,7,30,340,43.621,3.796,0,0,3,0,3
201000024882,10,8,1,340,43.81491,3.3198,2,0,4,0,6
201000024883,10,8,6,340,43.58198,3.46596,1,0,1,0,2
201000029908,10,3,24,340,43.28135,3.49391,1,0,1,0,2
201000029909,10,3,29,340,43.30842,3.47624,1,1,0,0,2
201000029910,10,4,6,340,43.31252,3.47427,2,0,1,0,3
201000029911,10,4,29,340,43.3005,3.48129,1,1,0,0,2
201000029912,10,5,10,340,43.31206,3.47107,1,0,1,0,2
201000029913,10,5,28,340,43.29921,3.4879,2,1,0,0,3
201000029914,10,5,29,340,43.27746,3.51299,2,1,0,0,3
201000029915,10,5,29,340,43.30895,3.51352,1,0,1,0,2
201000029916,10,6,3,340,43.28758,3.50222,1,2,0,0,3
201000029919,10,6,14,340,43.28788,3.51123,0,0,0,1,1
201000029920,10,6,22,340,43.31093,3.47089,1,0,1,0,2
201000029921,10,7,19,340,43.28986,3.50716,1,0,1,0,2
201000029922,10,8,18,340,43.30517,3.45055,2,1,0,1,4
201000029923,10,8,6,340,43.29037,3.51491,1,0,1,0,2
201000029924,10,8,22,340,43.30457,3.48356,1,0,1,0,2
201000029925,10,8,23,340,43.28956,3.50745,1,1,0,0,2
201000029927,10,8,29,340,43.29704,3.51787,3,1,0,0,4
201000029929,10,9,27,340,43.30278,3.48627,1,0,1,0,2
201000029930,10,10,11,340,43.33889,3.48411,0,1,1,1,3
201000029931,10,10,20,340,43.33248,3.47434,1,0,1,0,2
201000029933,10,10,22,340,43.2799,3.51568,1,0,1,0,2
201000029934,10,10,23,340,43.28047,3.50047,1,0,1,0,2
201000029936,10,12,11,340,43.31088,3.51953,2,0,1,0,3
201000029937,10,12,16,340,43.28852,3.48343,1,0,1,0,2
201000029938,10,1,3,340,43.33404,3.23305,1,1,0,0,2
201000029939,10,1,7,340,43.35993,3.21234,0,1,0,0,1
201000029940,10,1,10,340,43.35555,3.2901,0,0,1,0,1
201000029941,10,1,15,340,43.36002,3.24746,1,1,0,0,2
201000029942,10,1,16,340,43.35483,3.23969,1,0,1,0,2
201000029943,10,1,20,340,43.33802,3.24031,0,1,0,0,1
201000029944,10,1,21,340,43.32358,3.26301,2,2,2,0,6
201000029945,10,1,26,340,43.34958,3.21979,1,3,0,0,4
201000029946,10,1,26,340,43.3354,3.17509,0,1,3,0,4
201000029947,10,1,27,340,43.33007,3.28885,1,4,0,0,5
201000029948,10,1,28,340,43.33868,3.21304,1,1,0,0,2
201000029949,10,1,29,340,43.3439,3.22729,2,1,0,0,3
201000029950,10,1,30,340,43.34047,3.22272,1,0,1,0,2
201000029951,10,2,1,340,43.34342,3.22317,1,1,0,0,2
201000029952,10,2,4,340,43.41002,3.68831,1,0,1,0,2
201000029953,10,2,5,340,43.33783,3.23632,1,1,0,0,2
201000029954,10,2,8,340,43.34956,3.25372,1,0,1,0,2
201000029955,10,2,7,340,43.34123,3.25328,0,2,0,0,2
201000029956,10,2,25,340,43.32195,3.28792,1,0,1,0,2
201000029958,10,2,26,340,43.34412,3.23828,1,1,0,0,2
201000029959,10,3,1,340,43.34269,3.22215,1,1,0,0,2
201000029960,10,3,3,340,43.33821,3.20588,1,2,0,0,3
201000029961,10,3,3,340,43.34222,3.20885,0,1,0,0,1
201000029962,10,3,5,340,43.33555,3.21679,0,1,0,0,1
201000029963,10,3,6,340,43.33566,3.21624,0,3,0,0,3
201000029964,10,3,9,340,43.342,3.21918,0,2,0,0,2
201000029965,10,3,12,340,43.33956,3.23491,1,0,1,0,2
201000029966,10,3,16,340,43.32656,3.24772,1,1,0,0,2
201000029967,10,3,24,340,43.34334,3.25853,1,1,0,0,2
201000029968,10,3,26,340,43.33362,3.25426,1,0,1,0,2
201000029969,10,3,29,340,43.34748,3.21769,1,1,0,0,2
201000029970,10,3,31,340,43.32001,3.27958,1,1,0,0,2
201000029971,10,4,4,340,43.34002,3.22329,1,1,0,0,2
201000029972,10,4,4,340,43.33796,3.23457,1,1,1,0,3
201000029973,10,4,6,340,43.3221,3.18719,1,1,0,0,2
201000029974,10,4,10,340,43.38577,3.22811,4,1,1,0,6
201000029975,10,4,15,340,43.34714,3.25345,1,0,1,0,2
201000029977,10,4,19,340,43.32862,3.24254,1,1,0,0,2
201000029978,10,4,26,340,43.35031,3.22503,0,1,0,0,1
201000029980,10,5,7,340,43.33883,3.21529,1,1,0,0,2
201000029981,10,5,10,340,43.34044,3.1906,3,1,0,0,4
201000029982,10,5,12,340,43.35922,3.2458,1,0,1,0,2
201000029983,10,5,14,340,43.34913,3.21782,1,1,0,0,2
201000029984,10,5,15,340,43.32116,3.2918,0,2,0,0,2
201000029985,10,5,16,340,43.36566,3.22962,0,2,0,0,2
201000029986,10,5,22,340,43.33038,3.28863,1,1,0,0,2
201000029987,10,5,22,340,43.33833,3.20554,1,3,0,0,4
201000029988,10,5,23,340,43.31354,3.29973,1,2,0,0,3
201000029989,10,5,25,340,43.33362,3.25426,1,1,0,0,2
201000029990,10,5,30,340,43.34246,3.22131,2,1,0,0,3
201000030000,10,6,20,340,43.32257,3.18776,0,6,1,0,7
201000030002,10,7,2,340,43.33772,3.1845,1,0,1,0,2
201000030004,10,7,5,340,43.33127,3.24367,0,2,0,0,2
201000030005,10,7,8,340,43.36567,3.2255,2,0,1,0,3
201000030006,10,7,8,340,43.32491,3.19366,0,1,1,0,2
201000030008,10,7,12,340,43.38867,3.22802,1,1,0,0,2
201000030009,10,7,13,340,43.36636,3.22325,0,0,1,0,1
201000030010,10,7,16,340,43.34602,3.22242,1,1,0,0,2
201000030011,10,7,16,340,43.33658,3.22012,2,1,0,0,3
201000030012,10,7,16,340,43.34297,3.21695,1,1,0,0,2
201000030013,10,7,18,340,43.35467,3.23445,1,2,0,0,3
201000030014,10,7,18,340,43.32283,3.19754,1,1,0,0,2
201000030015,10,7,21,340,43.35691,3.33088,0,1,0,0,1
201000030019,10,7,24,340,43.33871,3.27152,1,1,0,0,2
201000030020,10,7,25,340,43.38182,3.21554,0,1,0,0,1
201000030021,10,7,25,340,43.3307,3.1866,1,1,0,0,2
201000030023,10,7,29,340,43.32116,3.28788,1,1,0,0,2
201000030024,10,7,29,340,43.36067,3.24949,0,0,1,0,1
201000030025,10,7,29,340,43.30299,3.24318,0,0,1,0,1
201000030026,10,7,31,340,43.31333,3.22685,0,0,1,0,1
201000030027,10,7,31,340,43.33027,3.28859,1,1,0,0,2
201000030028,10,8,29,340,43.35177,3.23106,0,2,0,0,2
201000030029,10,8,30,340,43.34016,3.2231,0,0,1,0,1
201000030030,10,9,1,340,43.34178,3.25241,1,1,0,0,2
201000030031,10,9,3,340,43.34382,3.19615,0,1,0,0,1
201000030032,10,9,3,340,43.34042,3.21788,1,1,0,0,2
201000030033,10,9,4,340,43.35922,3.2458,1,1,0,0,2
201000030035,10,9,11,340,43.34068,3.18932,1,1,0,0,2
201000030036,10,9,11,340,43.34505,3.21543,1,1,0,0,2
201000030037,10,9,15,340,43.33896,3.23682,2,1,0,0,3
201000030038,10,9,14,340,43.34807,3.21957,1,1,0,0,2
201000030039,10,9,18,340,43.34267,3.23324,1,1,0,0,2
201000030040,10,9,18,340,43.33824,3.20818,1,1,0,0,2
201000030041,10,9,22,340,43.33705,3.27755,3,1,0,0,4
201000030042,10,9,29,340,43.34283,3.26184,2,1,0,0,3
201000030043,10,10,1,340,43.32139,3.273,1,1,0,0,2
201000030044,10,10,2,340,43.34149,3.25621,0,1,0,0,1
201000030045,10,10,4,340,43.33897,3.21719,0,1,0,0,1
201000030046,10,10,6,340,43.33506,3.22776,1,1,0,0,2
201000030047,10,10,6,340,43.32754,3.19249,2,1,0,0,3
201000030048,10,10,7,340,43.34396,3.22052,1,1,0,0,2
201000030049,10,10,9,340,43.33506,3.22776,0,1,0,0,1
201000030050,10,10,11,340,43.33875,3.22795,1,1,0,0,2
201000030051,10,10,10,340,43.32747,3.19244,0,1,0,0,1
201000030054,10,10,15,340,43.34537,3.23817,1,1,0,0,2
201000030055,10,10,16,340,43.34547,3.23878,0,0,1,0,1
201000030056,10,10,20,340,43.34415,3.22964,1,0,1,0,2
201000030057,10,10,20,340,43.33571,3.19997,0,1,0,0,1
201000030058,10,10,21,340,43.34222,3.20885,2,2,0,0,4
201000030059,10,10,31,340,43.32251,3.26804,0,1,0,0,1
201000030081,10,1,24,340,43.34052,3.2226,1,0,0,1,2
201000030082,10,3,19,340,43.30857,3.21025,1,2,0,1,4
201000030083,10,3,27,340,43.34264,3.21716,1,0,1,0,2
201000030084,10,5,11,340,43.3492,3.23593,1,1,0,0,2
201000030085,10,5,29,340,43.36963,3.18679,1,0,1,0,2
201000030086,10,6,2,340,43.33116,3.23842,1,0,0,1,2
201000030089,10,7,4,340,43.34448,3.21305,1,1,0,0,2
201000030090,10,7,19,340,43.34713,3.21048,0,0,2,0,2
201000030091,10,7,22,340,43.32312,3.26504,2,0,1,0,3
201000030093,10,8,3,340,43.34816,3.25254,1,1,0,0,2
201000030094,10,8,6,340,43.31448,3.31204,1,0,1,0,2
201000030095,10,8,7,340,43.33706,3.20291,1,3,0,0,4
201000030096,10,8,12,340,43.35099,3.21934,1,0,1,0,2
201000030097,10,8,12,340,43.34981,3.22023,1,1,0,0,2
201000030099,10,8,25,340,43.34955,3.23649,1,0,1,0,2
201000030101,10,9,1,340,43.37995,3.20255,0,3,0,1,4
201000030102,10,9,11,340,43.32452,3.3058,1,0,1,0,2
201000030103,10,9,15,340,43.34618,3.21711,1,1,0,0,2
201000030106,10,10,13,340,43.36444,3.26232,1,1,1,1,4
201000030110,10,1,3,340,43.60455,3.87714,1,2,0,0,3
201000030111,10,1,3,340,43.6237,3.86237,0,3,0,0,3
201000030112,10,1,4,340,43.5992,3.89389,4,0,1,0,5
201000030113,10,1,4,340,43.61813,3.89724,0,1,0,0,1
201000030114,10,1,4,340,43.60967,3.83721,2,1,0,0,3
201000030115,10,1,4,340,43.62516,3.85086,1,0,1,0,2
201000030116,10,1,5,340,43.60432,3.87494,1,1,0,0,2
201000030117,10,1,6,340,43.60415,3.85828,2,1,0,0,3
201000030118,10,1,7,340,43.58825,3.89211,0,1,0,0,1
201000030119,10,1,3,340,43.63373,3.84337,1,1,0,0,2
201000030120,10,1,10,340,43.62006,3.85118,0,2,0,0,2
201000030121,10,1,10,340,43.61744,3.81956,0,1,0,0,1
201000030122,10,1,11,340,43.62159,3.86866,1,1,0,0,2
201000030123,10,1,12,340,43.61867,3.84646,1,0,1,0,2
201000030124,10,1,12,340,43.63646,3.83114,1,1,0,0,2
201000030125,10,1,12,340,43.59739,3.86428,2,2,0,0,4
201000030126,10,1,14,340,43.61901,3.8216,1,0,1,0,2
201000030127,10,1,15,340,43.60332,3.90591,0,1,0,0,1
201000030128,10,1,15,340,43.58954,3.8899,1,1,0,0,2
201000030129,10,1,18,340,43.61654,3.84087,1,1,0,0,2
201000030130,10,1,18,340,43.59351,3.8893,1,1,0,0,2
201000030131,10,1,18,340,43.62437,3.86278,0,1,0,0,1
201000030132,10,1,19,340,43.58594,3.89529,2,1,0,0,3
201000030133,10,1,20,340,43.59244,3.8202,1,1,0,0,2
201000030134,10,1,20,340,43.59152,3.87897,2,1,0,0,3
201000030135,10,1,21,340,43.63254,3.8225,1,0,1,0,2
201000030136,10,1,21,340,43.61141,3.82872,1,0,1,0,2
201000030137,10,1,22,340,43.5799,3.86867,1,1,0,0,2
201000030138,10,1,23,340,43.60988,3.88889,3,1,0,0,4
201000030139,10,1,23,340,43.57094,3.88383,0,0,1,0,1
201000030140,10,1,24,340,43.59687,3.83837,6,1,0,0,7
201000030141,10,1,25,340,43.57307,3.87643,0,1,0,0,1
201000030142,10,1,26,340,43.60543,3.86079,1,1,0,0,2
201000030143,10,1,26,340,43.60272,3.87096,1,1,0,0,2
201000030144,10,1,26,340,43.61722,3.82309,0,3,0,0,3
201000030145,10,1,27,340,43.6269,3.87393,1,0,2,0,3
201000030146,10,1,27,340,43.59466,3.88861,1,1,0,0,2
201000030147,10,1,29,340,43.60343,3.91035,0,1,0,1,2
201000030148,10,1,29,340,43.59347,3.85998,1,2,0,0,3
201000030149,10,1,29,340,43.60918,3.88648,0,0,1,0,1
201000030150,10,1,29,340,43.58795,3.9221,0,2,0,0,2
201000030151,10,1,30,340,43.5608,3.86651,3,0,1,0,4
201000030152,10,1,30,340,43.62024,3.81796,1,0,1,0,2
201000030153,10,1,31,340,43.639,3.8732,2,1,0,0,3
201000030154,10,1,31,340,43.60687,3.86418,1,1,0,0,2
201000030155,10,1,31,340,43.60268,3.81989,1,0,1,0,2
201000030156,10,2,1,340,43.61104,3.86669,1,1,0,0,2
201000030157,10,2,1,340,43.61196,3.83878,0,1,0,0,1
201000030158,10,2,2,340,43.63402,3.84351,1,1,0,0,2
201000030159,10,2,2,340,43.6059,3.89393,1,0,1,0,2
201000030160,10,2,3,340,43.60533,3.875,2,1,0,0,3
201000030161,10,2,3,340,43.61539,3.85632,1,0,1,0,2
201000030164,10,2,5,340,43.61571,3.84036,1,1,0,0,2
201000030165,10,2,6,340,43.5924,3.90707,2,1,1,0,4
201000030166,10,2,3,340,43.61003,3.87133,1,1,0,0,2
201000030167,10,2,7,340,43.58035,3.86763,0,1,0,0,1
201000030168,10,2,9,340,43.61014,3.90386,1,2,0,0,3
201000030169,10,2,9,340,43.62436,3.86189,1,0,1,0,2
201000030170,10,2,9,340,43.55076,3.89441,0,0,1,0,1
201000030171,10,2,9,340,43.68283,3.84561,0,1,0,0,1
201000030172,10,2,10,340,43.63725,3.85978,1,1,0,0,2
201000030173,10,2,10,340,43.61545,3.82069,1,1,0,0,2
201000030174,10,2,11,340,43.60725,3.86713,1,0,1,0,2
201000030175,10,2,12,340,43.60761,3.82121,0,1,0,0,1
201000030176,10,2,15,340,43.63527,3.87139,0,1,0,0,1
201000030177,10,2,15,340,43.62353,3.83378,0,1,0,0,1
201000030178,10,2,16,340,43.61499,3.86617,0,1,0,0,1
201000030179,10,2,16,340,43.60883,3.91352,1,1,0,0,2
201000030180,10,2,17,340,43.62113,3.85834,1,1,0,0,2
201000030181,10,2,18,340,43.64201,3.84746,0,2,0,0,2
201000030182,10,2,15,340,43.60638,3.837,1,1,0,0,2
201000030183,10,2,19,340,43.62949,3.82234,1,1,0,0,2
201000030184,10,2,20,340,43.60486,3.86497,2,1,0,0,3
201000030185,10,2,20,340,43.60129,3.86411,1,0,1,0,2
201000030186,10,2,21,340,43.62691,3.86993,1,1,0,0,2
201000030187,10,2,21,340,43.62159,3.86866,2,0,1,0,3
201000030188,10,2,22,340,43.60538,3.89874,1,1,0,0,2
201000030189,10,2,22,340,43.63396,3.84893,1,1,0,0,2
201000030190,10,3,3,340,43.61293,3.86746,2,0,1,0,3
201000030191,10,2,23,340,43.59012,3.87315,1,0,1,0,2
201000030192,10,2,24,340,43.62687,3.88961,1,1,0,0,2
201000030193,10,2,25,340,43.62414,3.81339,0,1,0,0,1
201000030194,10,2,25,340,43.61528,3.85547,0,2,0,0,2
201000030195,10,2,26,340,43.57513,3.85629,2,0,1,0,3
201000030196,10,2,27,340,43.61394,3.82228,0,1,0,0,1
201000030197,10,2,27,340,43.6261,3.86556,1,1,0,0,2
201000030198,10,2,27,340,43.60907,3.88915,1,2,0,0,3
201000030199,10,2,27,340,43.6259,3.88219,3,0,1,0,4
201000030200,10,3,1,340,43.5966,3.84496,1,0,1,0,2
201000030201,10,3,1,340,43.6182,3.84455,2,1,0,0,3
201000030202,10,3,1,340,43.61425,3.85112,0,1,0,0,1
201000030203,10,3,2,340,43.59509,3.87827,1,0,1,0,2
201000030204,10,3,2,340,43.56828,3.90386,2,1,0,0,3
201000030205,10,3,4,340,43.57809,3.8688,1,1,0,0,2
201000030206,10,3,5,340,43.57574,3.89734,0,1,0,0,1
201000030207,10,3,5,340,43.56758,3.94995,1,1,0,0,2
201000030208,10,3,5,340,43.63703,3.84505,0,2,0,0,2
201000030209,10,3,1,340,43.6215,3.81877,1,0,1,0,2
201000030210,10,3,6,340,43.60894,3.89077,2,1,0,0,3
201000030211,10,3,9,340,43.5541,3.96735,1,0,1,0,2
201000030212,10,3,10,340,43.62005,3.90113,1,1,0,0,2
201000030213,10,3,12,340,43.61578,3.87238,1,1,0,0,2
201000030214,10,3,12,340,43.6146,3.83557,1,1,0,0,2
201000030215,10,3,12,340,43.63474,3.86736,1,1,0,0,2
201000030216,10,3,13,340,43.60317,3.89366,0,1,0,0,1
201000030217,10,3,12,340,43.60331,3.86622,3,1,1,0,5
201000030218,10,3,13,340,43.60125,3.84894,1,1,0,0,2
201000030219,10,3,14,340,43.60469,3.89951,0,1,0,0,1
201000030220,10,3,15,340,43.59525,3.86209,1,0,1,0,2
201000030221,10,3,16,340,43.6057,3.86132,0,1,0,0,1
201000030222,10,3,17,340,43.59973,3.87559,1,1,0,0,2
201000030223,10,3,16,340,43.59848,3.8934,1,1,0,0,2
201000030224,10,3,17,340,43.59862,3.8726,2,1,0,0,3
201000030225,10,3,17,340,43.5762,3.87376,1,1,0,0,2
201000030226,10,3,18,340,43.61578,3.87238,1,1,0,0,2
201000030227,10,3,18,340,43.61212,3.89826,1,1,0,0,2
201000030228,10,3,19,340,43.6088,3.87307,1,1,0,0,2
201000030229,10,3,19,340,43.47179,3.90922,1,1,0,0,2
201000030230,10,3,19,340,43.60125,3.85168,1,1,0,0,2
201000030231,10,3,19,340,43.61596,3.83707,1,1,0,0,2
201000030232,10,3,19,340,43.6146,3.83558,1,2,0,0,3
201000030233,10,3,19,340,43.5975,3.86416,2,1,0,0,3
201000030234,10,3,20,340,43.57858,3.93398,1,1,0,0,2
201000030235,10,3,24,340,43.58025,3.88057,1,1,0,0,2
201000030236,10,3,25,340,43.60455,3.89956,1,1,0,0,2
201000030237,10,3,26,340,43.62302,3.83164,3,1,0,0,4
201000030238,10,3,26,340,43.60592,3.87571,1,1,0,0,2
201000030239,10,3,27,340,43.60711,3.92039,0,3,1,0,4
201000030240,10,3,27,340,43.56496,3.89453,0,3,0,0,3
201000030241,10,3,27,340,43.63127,3.82433,0,1,0,0,1
201000030242,10,3,27,340,43.59784,3.88126,1,1,0,0,2
201000030243,10,3,29,340,43.61037,3.83913,1,1,0,0,2
201000030244,10,3,29,340,43.61744,3.83791,2,1,0,0,3
201000030245,10,3,29,340,43.61071,3.8666,1,0,1,0,2
201000030246,10,3,30,340,43.60653,3.87786,1,1,0,0,2
201000030247,10,3,31,340,43.62581,3.86569,1,1,0,0,2
201000030248,10,3,31,340,43.60132,3.84873,0,1,0,0,1
201000030249,10,3,31,340,43.6148,3.87872,1,0,1,0,2
201000030250,10,4,1,340,43.61068,3.83055,1,1,0,0,2
201000030251,10,4,3,340,43.60454,3.87767,0,1,0,0,1
201000030252,10,4,3,340,43.58328,3.92413,1,1,0,0,2
201000030253,10,4,5,340,43.61883,3.89741,0,0,2,0,2
201000030254,10,4,5,340,43.58893,3.88927,2,1,0,0,3
201000030255,10,4,6,340,43.60479,3.86751,3,1,0,0,4
201000030256,10,4,8,340,43.60296,3.87098,1,1,0,0,2
201000030257,10,4,8,340,43.60295,3.88047,1,1,0,0,2
201000030258,10,4,8,340,43.60647,3.87784,1,0,1,0,2
201000030259,10,4,9,340,43.62207,3.87411,1,1,0,0,2
201000030260,10,4,10,340,43.59043,3.85552,1,1,0,0,2
201000030261,10,4,11,340,43.60345,3.87458,0,1,0,0,1
201000030262,10,4,12,340,43.61655,3.88367,2,1,0,0,3
201000030263,10,4,13,340,43.61319,3.85302,1,0,1,0,2
201000030264,10,4,10,340,43.60754,3.89389,0,1,0,0,1
201000030265,10,4,13,340,43.60353,3.88927,0,1,0,0,1
201000030266,10,4,14,340,43.60539,3.87501,1,1,0,0,2
201000030267,10,4,14,340,43.60174,3.87392,1,1,0,0,2
201000030268,10,4,15,340,43.61482,3.87769,1,0,1,0,2
201000030269,10,4,15,340,43.60917,3.85739,2,1,0,0,3
201000030270,10,4,14,340,43.60212,3.86827,2,1,0,0,3
201000030272,10,4,17,340,43.59742,3.86422,3,1,0,0,4
201000030273,10,4,19,340,43.60938,3.83853,0,3,0,0,3
201000030274,10,4,19,340,43.55308,3.96824,1,1,0,0,2
201000030275,10,4,19,340,43.59544,3.90507,1,1,0,0,2
201000030276,10,4,19,340,43.61948,3.89743,1,1,0,0,2
201000030277,10,4,22,340,43.61148,3.82796,1,4,1,0,6
201000030278,10,4,23,340,43.55716,3.95112,0,0,1,0,1
201000030279,10,4,23,340,43.57992,3.87994,1,1,0,0,2
201000030280,10,4,24,340,43.59615,3.83536,0,0,1,0,1
201000030281,10,4,24,340,43.61374,3.93009,1,1,0,0,2
201000030282,10,4,24,340,43.60178,3.91809,1,0,1,0,2
201000030283,10,4,25,340,43.60105,3.88474,1,0,1,0,2
201000030284,10,4,26,340,43.57529,3.89709,1,1,0,0,2
201000030286,10,4,26,340,43.61883,3.86603,1,1,0,0,2
201000030288,10,4,27,340,43.60946,3.84691,1,1,0,0,2
201000030289,10,4,27,340,43.62179,3.9013,0,0,1,0,1
201000030290,10,4,27,340,43.58053,3.85862,0,1,0,0,1
201000030291,10,4,28,340,43.57667,3.87435,1,1,0,0,2
201000030292,10,4,28,340,43.60913,3.89912,1,1,0,0,2
201000030293,10,4,29,340,43.61134,3.82862,1,0,1,0,2
201000030294,10,4,29,340,43.60253,3.9164,1,1,0,0,2
201000030295,10,4,29,340,43.60903,3.89067,3,0,1,0,4
201000030296,10,4,30,340,43.63654,3.8736,1,1,0,0,2
201000030297,10,5,1,340,43.59709,3.8758,2,1,0,0,3
201000030298,10,5,3,340,43.60624,3.8774,1,1,0,0,2
201000030299,10,5,3,340,43.615,3.85679,1,0,1,0,2
201000030300,10,5,4,340,43.60823,3.92718,0,1,0,0,1
201000030301,10,5,5,340,43.64128,3.84705,1,0,1,0,2
201000030302,10,5,5,340,43.62309,3.83182,1,0,1,0,2
201000030303,10,5,6,340,43.59733,3.86419,4,0,1,0,5
201000030304,10,5,7,340,43.58122,3.92869,0,2,0,0,2
201000030305,10,5,7,340,43.61987,3.86523,1,1,0,0,2
201000030306,10,5,9,340,43.56079,3.86648,0,0,1,0,1
201000030307,10,5,10,340,43.57774,3.87564,1,1,0,0,2
201000030308,10,5,10,340,43.62726,3.8916,1,1,0,0,2
201000030309,10,5,11,340,43.58598,3.89546,2,1,0,0,3
201000030310,10,5,12,340,43.60099,3.85004,1,1,0,0,2
201000030311,10,5,12,340,43.60505,3.88077,2,2,0,0,4
201000030312,10,5,13,340,43.61866,3.92099,0,1,0,0,1
201000030313,10,5,14,340,43.64279,3.83497,1,1,0,0,2
201000030314,10,5,14,340,43.60417,3.85832,1,1,0,0,2
201000030315,10,5,16,340,43.61178,3.86584,1,1,0,0,2
201000030316,10,5,17,340,43.59259,3.85222,1,1,0,0,2
